year,name,fraction,sex
1934,James,0.000242,f
1934,Sophie,0.000242,f
1934,Therese,0.000242,f
1934,Eleanore,0.000239,f
1934,Monica,0.000239,f
1934,John,0.000237,f
1934,Carlene,0.000237,f
1934,Louella,0.000236,f
1934,Rosella,0.000236,f
1934,Wilda,0.000236,f
1934,Gwen,0.000233,f
1934,Margarita,0.000232,f
1934,Letha,0.000229,f
1934,Bobby,0.000228,f
1934,Florine,0.000227,f
1934,Melva,0.000227,f
1934,Carmella,0.000226,f
1934,Lora,0.000226,f
1934,Marilynn,0.000226,f
1934,Bonita,0.000224,f
1934,Leila,0.000223,f
1934,Hannah,0.000221,f
1934,Yolanda,0.00022,f
1934,Alicia,0.000219,f
1934,Gay,0.000218,f
1934,Sonia,0.000217,f
1934,Jannie,0.000215,f
1934,Edwina,0.000214,f
1934,Alyce,0.000213,f
1934,Bennie,0.000211,f
1934,Georgie,0.000209,f
1934,Freddie,0.000208,f
1934,Ilene,0.000206,f
1934,Queen,0.000206,f
1934,Corine,0.000204,f
1934,Rae,0.000204,f
1934,Elouise,0.000202,f
1934,Antonia,0.0002,f
1934,Lilly,0.0002,f
1934,Lily,0.0002,f
1934,Loraine,0.000198,f
1934,Noreen,0.000198,f
1934,Pansy,0.000197,f
1934,Aileen,0.000196,f
1934,Ima,0.000196,f
1934,Merle,0.000196,f
1934,Aurora,0.000195,f
1934,Callie,0.000193,f
1934,Cecile,0.000193,f
1934,Shirlee,0.000193,f
1934,Aline,0.000192,f
1934,Consuelo,0.000192,f
1934,Retha,0.00019,f
1934,Angie,0.000187,f
1934,Matilda,0.000186,f
1934,Allie,0.000185,f
1934,Carla,0.000185,f
1934,Winona,0.000184,f
1934,Ophelia,0.000181,f
1934,Maude,0.00018,f
1934,Roxie,0.000179,f
1934,Twila,0.000179,f
1934,Lorena,0.000178,f
1934,Lessie,0.000176,f
1934,Sherry,0.000176,f
1934,Amanda,0.000175,f
1934,Rosalyn,0.000175,f
1934,Zelda,0.000175,f
1934,Bertie,0.000174,f
1934,Clare,0.000174,f
1934,Helena,0.000173,f
1934,Hope,0.000173,f
1934,Evangeline,0.000172,f
1934,Sonya,0.000169,f
1934,Lona,0.000166,f
1934,Reta,0.000166,f
1934,Lorine,0.000165,f
1934,Iona,0.000164,f
1934,Peggie,0.000164,f
1934,Eliza,0.000164,f
1934,Delois,0.000162,f
1934,Freida,0.000162,f
1934,Madelyn,0.000162,f
1934,Madge,0.000162,f
1934,William,0.000162,f
1934,Allene,0.000161,f
1934,Nita,0.000161,f
1934,Concetta,0.000157,f
1934,Delphine,0.000157,f
1934,Marietta,0.000157,f
1934,Vernell,0.000157,f
1934,Francine,0.000156,f
1934,Leta,0.000156,f
1934,Charles,0.000155,f
1934,Claudine,0.000155,f
1934,Mercedes,0.000155,f
1934,Rowena,0.000155,f
1934,Katharine,0.000154,f
1934,Althea,0.000153,f
1934,Camille,0.000152,f
1934,Elena,0.000152,f
1934,Hester,0.000149,f
1934,Jan,0.000149,f
1934,Ladonna,0.000149,f
1934,Lucia,0.000149,f
1934,Alene,0.000148,f
1934,George,0.000148,f
1934,Lelia,0.000147,f
1934,Lynne,0.000147,f
1934,Rosalee,0.000146,f
1934,Berniece,0.000145,f
1934,Ester,0.000145,f
1934,Marjory,0.000145,f
1934,Maudie,0.000145,f
1934,Jenny,0.000144,f
1934,Verla,0.000144,f
1934,Ardis,0.000142,f
1934,Delma,0.000142,f
1934,Doretha,0.000142,f
1934,Dortha,0.000142,f
1934,Dorris,0.000141,f
1934,Esperanza,0.000141,f
1934,Leota,0.000141,f
1934,Belva,0.00014,f
1934,Rheta,0.00014,f
1934,Ione,0.000139,f
1934,Nan,0.000139,f
1934,Ardith,0.000138,f
1934,Germaine,0.000138,f
1934,Jill,0.000138,f
1934,Ofelia,0.000137,f
1934,Roslyn,0.000137,f
1934,Pamela,0.000136,f
1934,Beryl,0.000135,f
1934,Lavon,0.000135,f
1934,Marlyn,0.000135,f
1934,Patti,0.000135,f
1934,Terry,0.000135,f
1934,Jaunita,0.000133,f
1934,Edythe,0.00013,f
1934,Susanne,0.00013,f
1934,Adelaide,0.000128,f
1934,Bobbye,0.000128,f
1934,Madonna,0.000128,f
1934,Pearline,0.000128,f
1934,Petra,0.000128,f
1934,Carolee,0.000128,f
1934,Roma,0.000128,f
1934,Birdie,0.000127,f
1934,Caryl,0.000127,f
1934,Zella,0.000127,f
1934,Charlie,0.000125,f
1934,Wilhelmina,0.000125,f
1934,Gearldine,0.000124,f
1934,Jeannie,0.000124,f
1934,Sammie,0.000124,f
1934,Lucinda,0.000122,f
1934,Millicent,0.000122,f
1934,Andrea,0.000121,f
1934,Alfreda,0.00012,f
1934,Lue,0.00012,f
1934,Ava,0.000119,f
1934,Jeanine,0.000119,f
1934,Richard,0.000119,f
1934,Dessie,0.000118,f
1934,Justine,0.000118,f
1934,Stephanie,0.000118,f
1934,Velda,0.000118,f
1934,Dottie,0.000117,f
1934,Meredith,0.000117,f
1934,Phoebe,0.000117,f
1934,Roseann,0.000117,f
1934,Rubye,0.000117,f
1934,Gerry,0.000116,f
1934,Minerva,0.000116,f
1934,Vada,0.000116,f
1934,Cleta,0.000116,f
1934,Denise,0.000116,f
1934,Leslie,0.000116,f
1934,Aurelia,0.000115,f
1934,Celeste,0.000115,f
1934,Margot,0.000115,f
1934,Treva,0.000115,f
1934,Verda,0.000115,f
1934,Benita,0.000114,f
1934,Emogene,0.000114,f
1934,Kitty,0.000114,f
1934,Elisabeth,0.000113,f
1934,Iola,0.000113,f
1934,Jeanie,0.000113,f
1934,Leora,0.000113,f
1934,Pattie,0.000113,f
1934,Angelita,0.000112,f
1934,Enid,0.000112,f
1934,Francisca,0.000111,f
1934,Georgianna,0.000111,f
1934,Harriette,0.000111,f
1934,Louisa,0.000111,f
1934,Maryanne,0.000111,f
1934,Oma,0.000111,f
1934,Ona,0.000111,f
1934,Alva,0.00011,f
1934,Libby,0.00011,f
1934,Maurine,0.00011,f
1934,Gussie,0.000109,f
1934,Nila,0.000109,f
1934,Rosalind,0.000109,f
1934,Tina,0.000109,f
1934,Veda,0.000109,f
1934,Donnie,0.000107,f
1934,Florene,0.000107,f
1934,Hellen,0.000107,f
1934,Syble,0.000107,f
1934,Vida,0.000107,f
1934,Dale,0.000106,f
1934,Elisa,0.000106,f
1934,Juliette,0.000106,f
1934,Lettie,0.000106,f
1934,Dovie,0.000105,f
1934,Erna,0.000105,f
1934,Josefina,0.000105,f
1934,Lauretta,0.000105,f
1934,Dorene,0.000104,f
1934,Margret,0.000104,f
1934,Ouida,0.000104,f
1934,Sharlene,0.000104,f
1934,Toni,0.000104,f
1934,Valeria,0.000104,f
1934,Vernice,0.000104,f
1934,Christene,0.000103,f
1934,Leatrice,0.000103,f
1934,Oleta,0.000103,f
1934,Donald,0.000102,f
1934,Elsa,0.000102,f
1934,Gilda,0.000102,f
1934,Jayne,0.000102,f
1934,Maryjane,0.000102,f
1934,Vesta,0.000102,f
1934,Nedra,0.000101,f
1934,Philomena,0.000101,f
1934,Zola,0.000101,f
1934,Gertie,0.0001,f
1934,Marvel,0.0001,f
1934,Tillie,0.0001,f
1934,Una,0.0001,f
1934,Socorro,0.000099,f
1934,Sophia,0.000099,f
1934,Ursula,0.000099,f
1934,Brenda,0.000098,f
1934,Magdalene,0.000098,f
1934,Alvina,0.000097,f
1934,Lavern,0.000097,f
1934,Myrtis,0.000097,f
1934,Carolina,0.000096,f
1934,Dorcas,0.000096,f
1934,Lavada,0.000096,f
1934,Rhea,0.000096,f
1934,Charline,0.000095,f
1934,Georgette,0.000095,f
1934,Manuela,0.000095,f
1934,Sydney,0.000095,f
1934,Carroll,0.000094,f
1934,Rochelle,0.000094,f
1934,Theda,0.000094,f
1934,Celestine,0.000093,f
1934,Madeleine,0.000093,f
1934,Toby,0.000093,f
1934,Katheryn,0.000092,f
1934,Alpha,0.000091,f
1934,Augusta,0.000091,f
1934,Charleen,0.000091,f
1934,Crystal,0.000091,f
1934,Kaye,0.000091,f
1934,Lura,0.000091,f
1934,Billy,0.00009,f
1934,Floy,0.00009,f
1934,Idella,0.00009,f
1934,Darleen,0.000089,f
1934,Elise,0.000089,f
1934,Emilia,0.000089,f
1934,Isabell,0.000089,f
1934,Laurel,0.000089,f
1934,Marylin,0.000089,f
1934,Dana,0.000088,f
1934,Georgiana,0.000088,f
1934,Norine,0.000088,f
1934,Charmaine,0.000087,f
1934,Cherry,0.000087,f
1934,Elda,0.000087,f
1934,Kate,0.000087,f
1934,Berta,0.000086,f
1934,Darline,0.000086,f
1934,Vonda,0.000086,f
1934,Cathryn,0.000085,f
1934,Mina,0.000085,f
1934,Mitzi,0.000085,f
1934,Norene,0.000085,f
1934,Carrol,0.000084,f
1934,Dorotha,0.000084,f
1934,Fanny,0.000084,f
1934,Felicia,0.000083,f
1934,Isabella,0.000083,f
1934,Elida,0.000082,f
1934,Garnet,0.000082,f
1934,Hallie,0.000082,f
1934,Yvette,0.000082,f
1934,Arleen,0.000081,f
1934,Albertha,0.00008,f
1934,Annetta,0.00008,f
1934,Georgina,0.00008,f
1934,Jeraldine,0.00008,f
1934,Joseph,0.00008,f
1934,Leatha,0.00008,f
1934,Bernita,0.000079,f
1934,Easter,0.000079,f
1934,Johnie,0.000079,f
1934,Jolene,0.000079,f
1934,Lavina,0.000079,f
1934,Raquel,0.000079,f
1934,Sonja,0.000079,f
1934,Billye,0.000079,f
1934,Georgene,0.000079,f
1934,Leonora,0.000079,f
1934,Martina,0.000079,f
1934,Roselyn,0.000079,f
1934,Ana,0.000078,f
1934,Lawanda,0.000078,f
1934,Margarette,0.000078,f
1934,Myrtice,0.000078,f
1934,Camilla,0.000077,f
1934,Cassie,0.000077,f
1934,Juana,0.000077,f
1934,Larue,0.000077,f
1934,Carmelita,0.000076,f
1934,Marsha,0.000076,f
1934,Theodora,0.000076,f
1934,Artie,0.000075,f
1934,Clementine,0.000075,f
1934,Margarett,0.000075,f
1934,Mazie,0.000075,f
1934,Mickey,0.000075,f
1934,Nella,0.000075,f
1934,Vergie,0.000075,f
1934,Estela,0.000074,f
1934,Gene,0.000074,f
1934,Kathy,0.000074,f
1934,Maryellen,0.000074,f
1934,Marylyn,0.000074,f
1934,Novella,0.000074,f
1934,Linnie,0.000073,f
1934,Lovie,0.000073,f
1934,Zoe,0.000073,f
1934,Zona,0.000073,f
1934,Chloe,0.000072,f
1934,Gale,0.000072,f
1934,Janelle,0.000072,f
1934,Leone,0.000072,f
1934,Loyce,0.000072,f
1934,Marianna,0.000072,f
1934,Nova,0.000072,f
1934,Sidney,0.000072,f
1934,Carmel,0.000071,f
1934,Eve,0.000071,f
1934,Lynda,0.000071,f
1934,Marilee,0.000071,f
1934,Cheryl,0.00007,f
1934,Ginger,0.00007,f
1934,Ivy,0.00007,f
1934,Jacquelin,0.00007,f
1934,Jonnie,0.00007,f
1934,Kathrine,0.00007,f
1934,Agatha,0.000069,f
1934,Catharine,0.000069,f
1934,Cherie,0.000069,f
1934,David,0.000069,f
1934,Jocelyn,0.000069,f
1934,Lonnie,0.000069,f
1934,Marilou,0.000069,f
1934,Mozelle,0.000069,f
1934,Elvera,0.000068,f
1934,Jeane,0.000068,f
1934,Laverna,0.000068,f
1934,Marva,0.000068,f
1934,Rubie,0.000068,f
1934,Adell,0.000067,f
1934,Augustine,0.000067,f
1934,Carma,0.000067,f
1934,Velva,0.000067,f
1934,Corene,0.000067,f
1934,Nada,0.000067,f
1934,Tessie,0.000067,f
1934,Zora,0.000067,f
1934,Ardella,0.000066,f
1934,Bridget,0.000066,f
1934,Cecil,0.000066,f
1934,Daphne,0.000066,f
1934,Jacklyn,0.000066,f
1934,Joycelyn,0.000066,f
1934,Laurie,0.000066,f
1934,Lina,0.000066,f
1934,Rutha,0.000066,f
1934,Aletha,0.000065,f
1934,Esta,0.000065,f
1934,Lea,0.000065,f
1934,Luanne,0.000065,f
1934,Merna,0.000065,f
1934,Willene,0.000065,f
1934,Wynona,0.000065,f
1934,Emilie,0.000064,f
1934,Lynette,0.000064,f
1934,Mittie,0.000064,f
1934,Adela,0.000063,f
1934,Armida,0.000063,f
1934,Coleen,0.000063,f
1934,Concepcion,0.000063,f
1934,Earlean,0.000063,f
1934,Eleanora,0.000063,f
1934,Eloisa,0.000063,f
1934,Evangelina,0.000063,f
1934,Hettie,0.000063,f
1934,Louvenia,0.000063,f
1934,Maybelle,0.000063,f
1934,Merlene,0.000063,f
1934,Patrica,0.000063,f
1934,Ray,0.000063,f
1934,Rosanna,0.000063,f
1934,Saundra,0.000063,f
1934,Verona,0.000063,f
1934,Becky,0.000062,f
1934,Colette,0.000062,f
1934,Cordelia,0.000062,f
1934,Dee,0.000062,f
1934,Elna,0.000062,f
1934,Gaynell,0.000062,f
1934,Kattie,0.000062,f
1934,Merry,0.000062,f
1934,Carleen,0.000061,f
1934,Dominga,0.000061,f
1934,Edward,0.000061,f
1934,Elease,0.000061,f
1934,Lucretia,0.000061,f
1934,Lulu,0.000061,f
1934,Lyla,0.000061,f
1934,Romaine,0.000061,f
1934,Rosanne,0.000061,f
1934,Catalina,0.00006,f
1934,Eldora,0.00006,f
1934,Julianne,0.00006,f
1934,Marina,0.00006,f
1934,Merilyn,0.00006,f
1934,Robin,0.00006,f
1934,Vonnie,0.00006,f
1934,Arla,0.000059,f
1934,Beatriz,0.000059,f
1934,Bethel,0.000059,f
1934,Maxie,0.000059,f
1934,Dorine,0.000058,f
1934,Ethelyn,0.000058,f
1934,Letitia,0.000058,f
1934,Magdalena,0.000058,f
1934,Melvina,0.000058,f
1934,Vilma,0.000058,f
1934,Willia,0.000058,f
1934,Barbra,0.000057,f
1934,Beverlee,0.000057,f
1934,Neoma,0.000057,f
1934,Susanna,0.000057,f
1934,Thomas,0.000057,f
1934,Alda,0.000056,f
1934,Evie,0.000056,f
1934,Luann,0.000056,f
1934,Walter,0.000056,f
1934,Abbie,0.000055,f
1934,Almeda,0.000055,f
1934,Anastasia,0.000055,f
1934,Arvilla,0.000055,f
1934,Audra,0.000055,f
1934,Delfina,0.000055,f
1934,Ernestina,0.000055,f
1934,Henry,0.000055,f
1934,Janell,0.000055,f
1934,Marge,0.000055,f
1934,Nannette,0.000055,f
1934,Oralia,0.000055,f
1934,Pearlene,0.000055,f
1934,Retta,0.000055,f
1934,Rosita,0.000055,f
1934,Bernardine,0.000055,f
1934,Mardell,0.000055,f
1934,Marita,0.000055,f
1934,Twyla,0.000055,f
1934,Annabell,0.000054,f
1934,Annamae,0.000054,f
1934,Dorla,0.000054,f
1934,Florida,0.000054,f
1934,Jeanetta,0.000054,f
1934,Jerrie,0.000054,f
1934,Orpha,0.000054,f
1934,Paul,0.000054,f
1934,Phylis,0.000054,f
1934,Ronald,0.000054,f
1934,Trudy,0.000054,f
1934,Cathleen,0.000053,f
1934,Dimple,0.000053,f
1934,Elmira,0.000053,f
1934,Era,0.000053,f
1934,Erlene,0.000053,f
1934,Freeda,0.000053,f
1934,Georgine,0.000053,f
1934,Mariann,0.000053,f
1934,Marta,0.000053,f
1934,Odell,0.000053,f
1934,Vernie,0.000053,f
1934,Winnifred,0.000053,f
1934,Berneice,0.000052,f
1934,Claudie,0.000052,f
1934,Elois,0.000052,f
1934,Filomena,0.000052,f
1934,Nancie,0.000052,f
1934,Nanette,0.000052,f
1934,Tomasa,0.000052,f
1934,Tressie,0.000052,f
1934,Dean,0.000051,f
1934,Doloris,0.000051,f
1934,Ethelene,0.000051,f
1934,Golda,0.000051,f
1934,Hortense,0.000051,f
1934,Ira,0.000051,f
1934,Josefa,0.000051,f
1934,Malinda,0.000051,f
1934,Neta,0.000051,f
1934,Ossie,0.000051,f
1934,Rosia,0.000051,f
1934,Shirlene,0.000051,f
1934,Venita,0.000051,f
1934,Amalia,0.00005,f
1934,Audry,0.00005,f
1934,Clarissa,0.00005,f
1934,Elayne,0.00005,f
1934,Frank,0.00005,f
1934,Glendora,0.00005,f
1934,Lida,0.00005,f
1934,Lolita,0.00005,f
1934,Marcelina,0.00005,f
1934,Verlene,0.00005,f
1934,Ardell,0.000049,f
1934,Delilah,0.000049,f
1934,Mayme,0.000049,f
1934,Romona,0.000049,f
1934,Sherrill,0.000049,f
1934,Vicki,0.000049,f
1934,Adella,0.000048,f
1934,Arthur,0.000048,f
1934,Eartha,0.000048,f
1934,Hortencia,0.000048,f
1934,Jamie,0.000048,f
1934,Karol,0.000048,f
1934,Lavona,0.000048,f
1934,Leonor,0.000048,f
1934,Louann,0.000048,f
1934,Luvenia,0.000048,f
1934,Mozell,0.000048,f
1934,Altha,0.000047,f
1934,Blanch,0.000047,f
1934,Debra,0.000047,f
1934,Dorthey,0.000047,f
1934,Madie,0.000047,f
1934,Magnolia,0.000047,f
1934,Natalia,0.000047,f
1934,Palma,0.000047,f
1934,Penny,0.000047,f
1934,Adelina,0.000046,f
1934,Alison,0.000046,f
1934,Belle,0.000046,f
1934,Elissa,0.000046,f
1934,Erlinda,0.000046,f
1934,Herminia,0.000046,f
1934,Joye,0.000046,f
1934,Marylee,0.000046,f
1934,Antonette,0.000045,f
1934,Ceola,0.000045,f
1934,Christeen,0.000045,f
1934,Delora,0.000045,f
1934,Dena,0.000045,f
1934,Estell,0.000045,f
1934,Gerald,0.000045,f
1934,Leanna,0.000045,f
1934,Nathalie,0.000045,f
1934,Sharron,0.000045,f
1934,Waneta,0.000045,f
1934,Alexandra,0.000044,f
1934,Bettylou,0.000044,f
1934,Delta,0.000044,f
1934,Juliana,0.000044,f
1934,Katy,0.000044,f
1934,Kenneth,0.000044,f
1934,Lita,0.000044,f
1934,Marceline,0.000044,f
1935,Mary,0.050679,f
1935,Shirley,0.038976,f
1935,Barbara,0.028245,f
1935,Betty,0.026386,f
1935,Patricia,0.021051,f
1935,Dorothy,0.017853,f
1935,Joan,0.016769,f
1935,Margaret,0.013544,f
1935,Nancy,0.013382,f
1935,Helen,0.011759,f
1935,Carol,0.010796,f
1935,Joyce,0.010458,f
1935,Doris,0.009758,f
1935,Marilyn,0.009585,f
1935,Ruth,0.009192,f
1935,Virginia,0.009074,f
1935,Elizabeth,0.008351,f
1935,Jean,0.008145,f
1935,Frances,0.008068,f
1935,Beverly,0.007356,f
1935,Lois,0.007355,f
1935,Janet,0.007229,f
1935,Donna,0.00717,f
1935,Martha,0.007013,f
1935,Alice,0.006851,f
1935,Dolores,0.006785,f
1935,Phyllis,0.006778,f
1935,Carolyn,0.006411,f
1935,Norma,0.006321,f
1935,Ann,0.006172,f
1935,Evelyn,0.006036,f
1935,Gloria,0.00584,f
1935,Marie,0.005792,f
1935,Anna,0.005671,f
1935,Mildred,0.005104,f
1935,Peggy,0.004849,f
1935,Rose,0.004813,f
1935,Annie,0.004466,f
1935,Marlene,0.004443,f
1935,Geraldine,0.004433,f
1935,Ruby,0.004384,f
1935,Catherine,0.004323,f
1935,Jane,0.004274,f
1935,Louise,0.004204,f
1935,Joanne,0.004199,f
1935,Marjorie,0.004125,f
1935,Janice,0.00409,f
1935,Eleanor,0.003834,f
1935,Wanda,0.003776,f
1935,Sandra,0.003763,f
1935,Elaine,0.003754,f
1935,Irene,0.003621,f
1935,Joann,0.003603,f
1935,Judith,0.003564,f
1935,June,0.003533,f
1935,Patsy,0.003494,f
1935,Delores,0.003489,f
1935,Sally,0.003413,f
1935,Arlene,0.00339,f
1935,Sylvia,0.003332,f
1935,Sarah,0.003328,f
1935,Bonnie,0.003323,f
1935,Rita,0.003293,f
1935,Audrey,0.003234,f
1935,Charlotte,0.003191,f
1935,Lillian,0.00315,f
1935,Edna,0.003146,f
1935,Lorraine,0.003131,f
1935,Loretta,0.0031,f
1935,Wilma,0.003094,f
1935,Kathleen,0.003086,f
1935,Juanita,0.003077,f
1935,Jo,0.003032,f
1935,Florence,0.003016,f
1935,Josephine,0.002999,f
1935,Thelma,0.002932,f
1935,Roberta,0.002925,f
1935,Gladys,0.002896,f
1935,Jacqueline,0.002868,f
1935,Pauline,0.002831,f
1935,Clara,0.002822,f
1935,Ethel,0.002764,f
1935,Grace,0.002757,f
1935,Anne,0.002662,f
1935,Lucille,0.002657,f
1935,Theresa,0.002635,f
1935,Edith,0.002604,f
1935,Marion,0.002589,f
1935,Emma,0.002579,f
1935,Bernice,0.002553,f
1935,Darlene,0.002486,f
1935,Hazel,0.00248,f
1935,Carole,0.002467,f
1935,Esther,0.00234,f
1935,Ellen,0.002241,f
1935,Sharon,0.002233,f
1935,Rosemary,0.002204,f
1935,Yvonne,0.002197,f
1935,Margie,0.002181,f
1935,Willie,0.00218,f
1935,Laura,0.00217,f
1935,Julia,0.002156,f
1935,Katherine,0.002151,f
1935,Jeanette,0.002107,f
1935,Marian,0.002083,f
1935,Billie,0.002067,f
1935,Beatrice,0.002062,f
1935,Eileen,0.002024,f
1935,Diane,0.00202,f
1935,Eva,0.001993,f
1935,Kathryn,0.001957,f
1935,Vivian,0.001956,f
1935,Elsie,0.001909,f
1935,Bertha,0.001906,f
1935,Sue,0.001862,f
1935,Bobbie,0.001843,f
1935,Maria,0.001832,f
1935,Lillie,0.001797,f
1935,Anita,0.001777,f
1935,Ida,0.001771,f
1935,Maxine,0.001771,f
1935,Ella,0.001748,f
1935,Georgia,0.001722,f
1935,Vera,0.001668,f
1935,Constance,0.001659,f
1935,Susan,0.001657,f
1935,Gail,0.001656,f
1935,Sara,0.001632,f
1935,Bessie,0.001615,f
1935,Christine,0.001604,f
1935,Nellie,0.0016,f
1935,Alma,0.001544,f
1935,Jeanne,0.00153,f
1935,Kay,0.001517,f
1935,Jessie,0.001489,f
1935,Mattie,0.001478,f
1935,Rosa,0.001471,f
1935,Agnes,0.001461,f
1935,Minnie,0.001456,f
1935,Connie,0.001414,f
1935,Lucy,0.00139,f
1935,Annette,0.001357,f
1935,Judy,0.001356,f
1935,Naomi,0.001319,f
1935,Gertrude,0.001311,f
1935,Charlene,0.001283,f
1935,Velma,0.001245,f
1935,Joy,0.001241,f
1935,Marcia,0.001231,f
1935,Pat,0.00122,f
1935,Sheila,0.00122,f
1935,Viola,0.00122,f
1935,Myrtle,0.001208,f
1935,Suzanne,0.001205,f
1935,Leona,0.001203,f
1935,Geneva,0.001202,f
1935,Harriet,0.001191,f
1935,Carrie,0.001175,f
1935,Violet,0.001171,f
1935,Mae,0.001165,f
1935,Faye,0.001157,f
1935,Maureen,0.001132,f
1935,Rebecca,0.001112,f
1935,Rachel,0.001104,f
1935,Linda,0.001102,f
1935,Rosie,0.001094,f
1935,Pearl,0.001093,f
1935,Dora,0.001075,f
1935,Glenda,0.001053,f
1935,Eunice,0.001039,f
1935,Claire,0.001034,f
1935,Karen,0.00101,f
1935,Emily,0.001007,f
1935,Lula,0.000998,f
1935,Cora,0.000985,f
1935,Myrna,0.000975,f
1935,Alberta,0.00097,f
1935,Caroline,0.000964,f
1935,Cynthia,0.000911,f
1935,Gwendolyn,0.000906,f
1935,Verna,0.000903,f
1935,Hattie,0.000896,f
1935,Lena,0.00089,f
1935,Nina,0.000889,f
1935,Lola,0.000874,f
1935,Jeannette,0.000873,f
1935,Stella,0.000868,f
1935,Dixie,0.000856,f
1935,Erma,0.000855,f
1935,Patty,0.000843,f
1935,Rosemarie,0.000839,f
1935,Nora,0.000836,f
1935,Johnnie,0.000832,f
1935,Daisy,0.000831,f
1935,Genevieve,0.000822,f
1935,Ernestine,0.000821,f
1935,Ramona,0.000814,f
1935,Fannie,0.000802,f
1935,Hilda,0.000799,f
1935,Deloris,0.00079,f
1935,Jennie,0.000779,f
1935,Beulah,0.000777,f
1935,Flora,0.000773,f
1935,Irma,0.000771,f
1935,Carmen,0.000765,f
1935,Bettie,0.000764,f
1935,Marguerite,0.000763,f
1935,Mabel,0.00076,f
1935,Iris,0.000751,f
1935,Maryann,0.000744,f
1935,Jackie,0.000741,f
1935,Diana,0.00074,f
1935,Inez,0.000739,f
1935,Ada,0.000736,f
1935,Muriel,0.000734,f
1935,Miriam,0.000729,f
1935,Laverne,0.000722,f
1935,Rosalie,0.000717,f
1935,Opal,0.000715,f
1935,Della,0.000713,f
1935,Paula,0.000712,f
1935,Priscilla,0.000712,f
1935,Mamie,0.000711,f
1935,Susie,0.000707,f
1935,Melba,0.000697,f
1935,Lila,0.000693,f
1935,Janie,0.000684,f
1935,Marcella,0.000678,f
1935,Katie,0.000673,f
1935,Eloise,0.000671,f
1935,Blanche,0.00067,f
1935,Mable,0.000665,f
1935,Claudia,0.000662,f
1935,Teresa,0.000658,f
1935,Madeline,0.000657,f
1935,Eula,0.000653,f
1935,Gayle,0.000648,f
1935,Claudette,0.000647,f
1935,Bettye,0.000643,f
1935,Maggie,0.000631,f
1935,Jacquelyn,0.000625,f
1935,Colleen,0.000617,f
1935,Lydia,0.000616,f
1935,Mona,0.000616,f
1935,Bette,0.000606,f
1935,Nadine,0.00059,f
1935,Regina,0.00059,f
1935,Marianne,0.000582,f
1935,Antoinette,0.000578,f
1935,Sadie,0.000576,f
1935,Freda,0.000573,f
1935,Angela,0.000569,f
1935,Reba,0.000566,f
1935,Imogene,0.000564,f
1935,Amelia,0.000556,f
1935,Victoria,0.000555,f
1935,Myra,0.000548,f
1935,Sallie,0.00054,f
1935,Nettie,0.000538,f
1935,Henrietta,0.000511,f
1935,Jimmie,0.000506,f
1935,Lorene,0.000502,f
1935,Fay,0.000501,f
1935,Frankie,0.000498,f
1935,Dorthy,0.00049,f
1935,Ina,0.000487,f
1935,Ollie,0.000487,f
1935,Estelle,0.000486,f
1935,Lou,0.000479,f
1935,Rosetta,0.000475,f
1935,Ora,0.000462,f
1935,Essie,0.000458,f
1935,Winifred,0.000452,f
1935,Cecilia,0.000448,f
1935,Lavonne,0.000448,f
1935,Valerie,0.000447,f
1935,Arline,0.000446,f
1935,Glenna,0.000441,f
1935,Jewel,0.000439,f
1935,Lee,0.000436,f
1935,Nelda,0.000435,f
1935,Lenora,0.000424,f
1935,Iva,0.000422,f
1935,Etta,0.000421,f
1935,Veronica,0.000421,f
1935,Natalie,0.000421,f
1935,Janis,0.000412,f
1935,Sherry,0.000401,f
1935,Fern,0.000395,f
1935,Lela,0.000393,f
1935,Cleo,0.000392,f
1935,Leola,0.000391,f
1935,Celia,0.00039,f
1935,Isabel,0.00039,f
1935,Joanna,0.00039,f
1935,Gracie,0.000381,f
1935,Jerry,0.000381,f
1935,Willa,0.000381,f
1935,Dianne,0.00038,f
1935,Earline,0.000377,f
1935,Cecelia,0.000375,f
1935,Ola,0.000375,f
1935,Sondra,0.000375,f
1935,Bernadine,0.000374,f
1935,Mavis,0.000374,f
1935,Rhoda,0.000372,f
1935,Dorothea,0.000371,f
1935,Helene,0.000368,f
1935,Lizzie,0.000368,f
1935,Dawn,0.000367,f
1935,Clarice,0.000366,f
1935,Jeannine,0.000365,f
1935,Ruthie,0.000364,f
1935,Addie,0.000363,f
1935,Bernadette,0.000363,f
1935,Adrienne,0.000361,f
1935,Lottie,0.000361,f
1935,Jewell,0.000359,f
1935,Nell,0.000359,f
1935,Effie,0.000357,f
1935,Olga,0.000354,f
1935,Betsy,0.000353,f
1935,Francis,0.000352,f
1935,Polly,0.000347,f
1935,Alta,0.000346,f
1935,Josie,0.000345,f
1935,Elnora,0.00034,f
1935,Elva,0.00034,f
1935,Angelina,0.000339,f
1935,Estella,0.000337,f
1935,Adele,0.000336,f
1935,Olivia,0.000336,f
1935,Leah,0.000334,f
1935,Luella,0.000334,f
1935,Julie,0.000327,f
1935,Elinor,0.000326,f
1935,Rena,0.000325,f
1935,Lenore,0.000324,f
1935,May,0.000324,f
1935,Marlys,0.000323,f
1935,Tommie,0.000323,f
1935,Beverley,0.000322,f
1935,Winnie,0.000319,f
1935,Goldie,0.000317,f
1935,Beth,0.000316,f
1935,Earnestine,0.000314,f
